"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.taskname","Answer.hitcode","Answer.instrument1","Answer.instrument2","Answer.instrument3","Answer.instrument4","Answer.instrument5","Answer.misccomments","Answer.musicexperience","Answer.musicrecency","Answer.notename","Answer.pianoexperience","Answer.pianorecency","Answer.piece1heard","Answer.piece1name","Answer.piece1played","Answer.piece2heard","Answer.piece2name","Answer.piece2played","Answer.useragent","Approve","Reject"
"20QEBDPGFL6V4L8NIMED6IOVA5M3IL","28EFQ0ONNVRHTGTCI97RL76NVD9ULR","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 21:59:34 GMT 2014","1","BatchId:1414012;","3600","28800","Mon Feb 17 21:59:34 GMT 2014","","","224GW40SPW1IFIT47LVJDNABM8XD08","A2FUPODRRCESB","Submitted","Mon Feb 10 21:59:53 GMT 2014","Mon Feb 10 22:28:31 GMT 2014","Mon Feb 10 22:28:31 PST 2014","","","","1718","0% (0/0)","0% (0/0)","0% (0/0)","2_0_oyfb_v2","158051","","","","","","","3","9","no","3","9","Yes","mary had a little lamb","No","No","","No","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2C6X7H57DZKP7AG2P88DW25LHVOB1S","28EFQ0ONNVRHTGTCI97RL76NVD9ULR","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 21:59:34 GMT 2014","1","BatchId:1414012;","3600","28800","Mon Feb 17 21:59:34 GMT 2014","","","2TCM05BMJTUHQSE42K0RK7S5CJNFKV","A24LUXW1DB1QI5","Submitted","Mon Feb 10 22:31:21 GMT 2014","Mon Feb 10 22:53:33 GMT 2014","Mon Feb 10 22:53:33 PST 2014","","","","1332","0% (0/0)","0% (0/0)","0% (0/0)","2_1_crss_v2","99576","none","","","","","n/a","2","9","","1","1","No","","No","Yes","","No","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"28P0G5R98D8JVRQV5NJTXYCGCZRDTA","28EFQ0ONNVRHTGTCI97RL76NVD9ULR","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 21:59:35 GMT 2014","1","BatchId:1414012;","3600","28800","Mon Feb 17 21:59:35 GMT 2014","","","24QT3DHJHP4B59W4DTZR2X9XJDMV2A","A3GTIIFSMHAKRZ","Submitted","Mon Feb 10 22:04:15 GMT 2014","Mon Feb 10 22:21:07 GMT 2014","Mon Feb 10 22:21:07 PST 2014","","","","1012","0% (0/0)","0% (0/0)","0% (0/0)","2_2_srsc_v2","219882","None","","","","","I had fun with the keyboard task.","2","9","F Sharp","2","9","Yes","Mary Had a Little Lamb","Yes","Yes","Fur Elise","No","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"230KMN9U8P9YV45K5S932UYIVDYDU1","28EFQ0ONNVRHTGTCI97RL76NVD9ULR","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 21:59:35 GMT 2014","1","BatchId:1414012;","3600","28800","Mon Feb 17 21:59:35 GMT 2014","","","2R7L42J1LY5833EVVV9GPKHDH3H4PU","AN25IBDC0DUO7","Submitted","Mon Feb 10 22:01:12 GMT 2014","Mon Feb 10 22:23:50 GMT 2014","Mon Feb 10 22:23:50 PST 2014","","","","1358","0% (0/0)","0% (0/0)","0% (0/0)","2_3_ydml_v2","508818","","","","","","This was a lot of fun and really took me back to my piano-playing days.  I would love to do a HIT like this again.","9","9","","9","9","Yes","Mary Had a Little Lamb","Yes","Yes","Fur Elise","Yes","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2E2O2L92HECW229R7J3CP0CPEXCGHD","28EFQ0ONNVRHTGTCI97RL76NVD9ULR","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 21:59:35 GMT 2014","1","BatchId:1414012;","3600","28800","Mon Feb 17 21:59:35 GMT 2014","","","2WIU6L5OBVCITN9LD59JP7GUH7XGZE","A3L60SOWLYEDN2","Submitted","Mon Feb 10 21:59:59 GMT 2014","Mon Feb 10 22:14:09 GMT 2014","Mon Feb 10 22:14:09 PST 2014","","","","850","100% (1/1)","0% (0/0)","0% (0/0)","2_4_kbnm_v2","197006","","","","","","Very fun","2","9","","1","1","No","","No","No","","No","Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"204JUNU8LZ6RZWST04ZDIJ3VNKB3JX","28EFQ0ONNVRHTGTCI97RL76NVD9ULR","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 21:59:35 GMT 2014","1","BatchId:1414012;","3600","28800","Mon Feb 17 21:59:35 GMT 2014","","","2O8DHDM25L8I1JBKFC5ZGOE46TQPF3","A3GUVWDWXARFHF","Submitted","Mon Feb 10 22:00:54 GMT 2014","Mon Feb 10 22:17:39 GMT 2014","Mon Feb 10 22:17:39 PST 2014","","","","1005","0% (0/0)","0% (0/0)","0% (0/0)","2_5_hpwq_v2","254193","Trumpet","Guitar","Piano","","","This was awesome. Thanks!","8","4","F sharp","3","6","Yes","","No","Yes","","No","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2YQMZ9O9Z6KWWVYY8C8R1LFQ912B29","28EFQ0ONNVRHTGTCI97RL76NVD9ULR","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 21:59:35 GMT 2014","1","BatchId:1414012;","3600","28800","Mon Feb 17 21:59:35 GMT 2014","","","2JPBNVP3TVOKXQR7EWP70EOZVVA03Z","A37EV8RZ82WT8E","Submitted","Mon Feb 10 22:03:58 GMT 2014","Mon Feb 10 22:19:40 GMT 2014","Mon Feb 10 22:19:40 PST 2014","","","","942","0% (0/0)","0% (0/0)","0% (0/0)","2_6_nskk_v2","82618","Guitar","Fiddle","","","","Awesome HIT! This was the most fun I think I've had on Mturk. Thank you!","6","7","","2","9","Yes","Mary had a little lamb","Yes","Yes","Fur Elise","Yes","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2I2274J79KQWYXKBD1LXPCD4EARGI6","28EFQ0ONNVRHTGTCI97RL76NVD9ULR","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 21:59:35 GMT 2014","1","BatchId:1414012;","3600","28800","Mon Feb 17 21:59:35 GMT 2014","","","2VR6R70G5R9854VR49YW2STNE90AQ3","A2KPTJMOIYHG69","Submitted","Mon Feb 10 22:02:45 GMT 2014","Mon Feb 10 22:28:00 GMT 2014","Mon Feb 10 22:28:00 PST 2014","","","","1515","0% (0/0)","0% (0/0)","0% (0/0)","2_7_trqh_v2","112835","drums","percussion","marimba","piano","","no comments, thanks.","9","3","F sharp","6","9","Yes","","Yes","Yes","","No","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"20I11K274J79CM8UA3E4GUXFLQIFD3","28EFQ0ONNVRHTGTCI97RL76NVD9ULR","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 21:59:35 GMT 2014","1","BatchId:1414012;","3600","28800","Mon Feb 17 21:59:35 GMT 2014","","","2TVNAB6BFMFFGUA62WKJPDGE89LIVA","AXMPSUNKUBEIL","Submitted","Mon Feb 10 22:25:55 GMT 2014","Mon Feb 10 22:47:41 GMT 2014","Mon Feb 10 22:47:41 PST 2014","","","","1306","0% (0/0)","0% (0/0)","0% (0/0)","2_8_ovak_v2","484037","Trumpet","Keyboard","","","","Thank you!","8","9","f#","3","9","Yes","Mary Had a Little Lamb","No","Yes","Fur Elise","Yes","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2UCCF806UFBN7O743G63J5SWF0V0EE","28EFQ0ONNVRHTGTCI97RL76NVD9ULR","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 21:59:35 GMT 2014","1","BatchId:1414012;","3600","28800","Mon Feb 17 21:59:35 GMT 2014","","","27CO2L92HECW229R7J3CP0CPLHGHGP","A2T1U1QJ4CLFHO","Submitted","Mon Feb 10 22:03:40 GMT 2014","Mon Feb 10 22:18:55 GMT 2014","Mon Feb 10 22:18:55 PST 2014","","","","915","100% (1/1)","0% (0/0)","0% (0/0)","2_9_krmm_v2","199399","Guitar","","","","","That was fun!","3","2","","4","9","Yes","","No","Yes","","No","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"26U6SK9RJ85OREB2QH1AZMOOZIT5TU","28EFQ0ONNVRHTGTCI97RL76NVD9ULR","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 21:59:35 GMT 2014","1","BatchId:1414012;","3600","28800","Mon Feb 17 21:59:35 GMT 2014","","","2MFHMVHVKCJ0TXWQGZA7JKQWMYS46P","A1VKSXDK4QAEF9","Submitted","Mon Feb 10 22:11:31 GMT 2014","Mon Feb 10 22:38:33 GMT 2014","Mon Feb 10 22:38:33 PST 2014","","","","1622","0% (0/0)","0% (0/0)","0% (0/0)","4_0_xivj_v2","242130","","","","","","No comments.","2","2","","1","1","Yes","Mary Had A Little Lamb","No","Yes","","No","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"21MF0OHOVR14ATWCBG02RECWJJB54X","28EFQ0ONNVRHTGTCI97RL76NVD9ULR","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 21:59:35 GMT 2014","1","BatchId:1414012;","3600","28800","Mon Feb 17 21:59:35 GMT 2014","","","2EKMEZZ2MIKMF56WY4P3ITWWDFM6NL","A2E3SM3T01ENIR","Submitted","Mon Feb 10 22:01:46 GMT 2014","Mon Feb 10 22:22:11 GMT 2014","Mon Feb 10 22:22:11 PST 2014","","","","1225","0% (0/0)","0% (0/0)","0% (0/0)","4_1_aokf_v2","384636","none","","","","","it was fun, thanks","2","9","no","1","1","Yes","mary had a little lamb","Yes","Yes","","No","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2UHXR24SMEZZUIU8VI0UIP9YCL7I17","28EFQ0ONNVRHTGTCI97RL76NVD9ULR","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 21:59:35 GMT 2014","1","BatchId:1414012;","3600","28800","Mon Feb 17 21:59:35 GMT 2014","","","2Z5OBDDP8PJWCQP1HSDBDQ39FXUF42","A3PIU3R3IE6VDW","Submitted","Mon Feb 10 22:04:36 GMT 2014","Mon Feb 10 22:23:00 GMT 2014","Mon Feb 10 22:23:00 PST 2014","","","","1104","0% (0/0)","0% (0/0)","0% (0/0)","4_2_xkij_v2","65052","Piano","Violin","Recorder","","","Fun!","9","5","F#","9","5","Yes","Mary Had a Little Lamb","No","Yes","Fur Elise","No","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
"2G1MJUNU8LZ6J3C4EM08N8J34RLI2O","28EFQ0ONNVRHTGTCI97RL76NVD9ULR","Learn how to play music on your computer keyboard. You do NOT need any experience with music to do this task.","We turn your keyboard into a musical instrument, by assigning notes to keys, and teach you how to play the instrument by having you play back notes. You do NOT need any experience with music to do this task. Takes 15 minutes.","music, piano, tutor, learn, practice, play, keyboard","$2.00","Mon Feb 10 21:59:35 GMT 2014","1","BatchId:1414012;","3600","28800","Mon Feb 17 21:59:35 GMT 2014","","","25CCJ011K274B3L8ZRX1IN46AUYCAZ","AB1ESZCMZRM9A","Submitted","Mon Feb 10 22:01:52 GMT 2014","Mon Feb 10 22:18:05 GMT 2014","Mon Feb 10 22:18:05 PST 2014","","","","973","100% (1/1)","0% (0/0)","0% (0/0)","4_3_azkm_v2","141671","Guitar","","","","","","3","4","","4","9","Yes","","No","Yes","","No","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
